ln_wage,educ,servseg,educ_servseg,exp,exp_sq,fem,cont,reg_i,age
8.29404964,0,0,0,29,841,1,1,RRD,44
8.29404964,0,0,0,28,784,1,1,RRD,43
8.342839804,0,0,0,29,841,1,1,RRD,44
8.242756346,0,0,0,32,1024,1,0,RRD,47
8.216088099,0,0,0,33,1089,1,0,RRD,48
8.371010681,0,0,0,39,1521,0,0,RRD,50
8.371010681,0,0,0,39,1521,0,0,RRD,50
8.366370302,0,0,0,9,81,0,1,RRD,24
8.366370302,0,0,0,10,100,0,1,RRD,25
8.779557456,0,0,0,26,676,0,0,RRD,44
8.517193191,0,0,0,26,676,0,0,RRD,44
8.29404964,0,0,0,2,4,0,0,RRD,20
8.29404964,0,0,0,2,4,0,0,RRD,20
8.242756346,0,0,0,13,169,1,1,RRD,31
8.242756346,0,0,0,14,196,1,1,RRD,32
8.29404964,0,0,0,22,484,1,1,RRD,37
8.281470858,0,0,0,32,1024,1,0,RRD,43
8.160518247,0,0,0,32,1024,1,0,RRD,43
8.411832676,0,0,0,30,900,1,1,RRD,41
8.006367568,0,0,0,41,1681,0,0,RRD,56
8.764053269,0,0,0,39,1521,0,1,RRD,54
8.764053269,0,0,0,39,1521,0,1,RRD,54
8.14612951,0,0,0,45,2025,1,0,RRD,54
8.14612951,0,0,0,45,2025,1,0,RRD,54
8.517193191,0,0,0,37,1369,0,1,RRD,52
8.517193191,0,0,0,34,1156,0,0,RRD,49
8.556413905,0,0,0,35,1225,0,0,RRD,50
8.853665428,0,0,0,29,841,0,1,RRD,44
8.853665428,0,0,0,36,1296,0,1,RRD,51
8.29404964,0,0,0,33,1089,0,1,RRD,48
8.656955134,0,0,0,29,841,1,1,RRD,44
8.242756346,0,0,0,30,900,1,1,RRD,45
9.752664663,0,0,0,27,729,0,1,RRD,45
9.740968623,0,0,0,28,784,0,1,RRD,46
8.006367568,0,0,0,59,3481,1,0,RRD,65
8.006367568,0,0,0,60,3600,1,0,RRD,66
8.29404964,0,0,0,30,900,1,1,RRD,45
8.29404964,0,0,0,30,900,1,1,RRD,45
8.68270763,0,0,0,23,529,0,1,RRD,41
6.802394763,0,0,0,47,2209,0,0,RRD,62
6.802394763,0,0,0,48,2304,0,0,RRD,63
8.188689124,0,0,0,41,1681,0,1,RRD,56
8.517193191,0,0,0,42,1764,0,1,RRD,57
8.38935982,0,0,0,41,1681,0,1,RRD,59
8.38935982,0,0,0,41,1681,0,1,RRD,59
8.242756346,0,0,0,43,1849,1,1,RRD,58
8.242756346,0,0,0,43,1849,1,1,RRD,58
8.517193191,0,0,0,29,841,0,1,RRD,44
8.517193191,0,0,0,35,1225,0,0,RRD,53
8.517193191,0,0,0,35,1225,0,0,RRD,53
8.476371197,0,0,0,13,169,0,0,RRD,24
8.070906089,0,0,0,32,1024,1,0,RRD,47
8.188689124,0,0,0,25,625,1,0,RRD,36
8.242756346,0,0,0,25,625,1,0,RRD,36
6.8134446,0,0,0,38,1444,0,1,RRD,53
6.8134446,0,0,0,39,1521,0,1,RRD,54
8.342839804,0,0,0,24,576,1,0,RRD,35
8.342839804,0,0,0,25,625,1,0,RRD,36
8.160518247,0,0,0,37,1369,1,0,RRD,48
8.433811582,0,0,0,11,121,0,0,RRD,29
8.476371197,0,0,0,16,256,0,0,RRD,31
8.476371197,0,0,0,16,256,0,0,RRD,31
8.29404964,0,0,0,39,1521,0,0,RRD,54
8.006367568,0,0,0,40,1600,1,0,RRD,51
7.937374696,0,0,0,30,900,1,0,RRD,41
8.160518247,0,0,0,30,900,1,0,RRD,41
7.824046011,0,0,0,36,1296,0,0,RRD,47
8.342839804,0,0,0,35,1225,1,0,RRD,50
8.342839804,0,0,0,36,1296,1,0,RRD,51
8.242756346,0,0,0,29,841,1,0,RRD,40
8.242756346,0,0,0,29,841,1,0,RRD,40
7.696212639,0,0,0,37,1369,1,0,RRD,52
7.43838353,0,0,0,38,1444,1,0,RRD,53
8.188689124,0,0,0,32,1024,1,0,RRD,43
8.188689124,0,0,0,32,1024,1,0,RRD,43
8.476371197,0,0,0,17,289,1,0,RRD,32
8.517193191,0,0,0,18,324,1,0,RRD,33
8.987196821,1,1,1,23,529,0,1,RRD,45
8.987196821,1,1,1,23,529,0,1,RRD,45
8.006367568,0,0,0,55,3025,0,1,RRD,73
8.411832676,0,0,0,13,169,1,1,RRD,31
8.411832676,0,0,0,14,196,1,1,RRD,32
9.903487553,0,1,0,31,961,0,1,RRD,51
8.160518247,0,0,0,24,576,1,1,RRD,39
8.160518247,0,0,0,25,625,1,1,RRD,40
8.517193191,0,0,0,17,289,0,1,RRD,35
8.517193191,0,0,0,17,289,0,1,RRD,35
7.60090246,0,0,0,27,729,0,0,RRD,45
7.60090246,0,0,0,27,729,0,0,RRD,45
8.160518247,0,0,0,29,841,1,0,RRD,40
8.006367568,0,0,0,25,625,0,0,RRD,36
8.29404964,0,0,0,34,1156,1,1,RRD,45
8.160518247,0,0,0,31,961,1,0,RRD,46
8.160518247,0,0,0,31,961,1,0,RRD,46
8.411832676,0,0,0,4,16,0,0,RRD,22
8.411832676,0,0,0,5,25,0,0,RRD,23
8.006367568,0,0,0,19,361,1,1,RRD,37
8.517193191,0,0,0,31,961,0,1,RRD,42
8.29404964,0,0,0,31,961,0,0,RRD,42
8.987196821,0,0,0,23,529,1,1,RRD,38
8.517193191,0,0,0,24,576,1,0,RRD,39
8.411832676,0,0,0,27,729,1,1,RRD,42
8.411832676,0,0,0,27,729,1,1,RRD,42
8.29404964,0,0,0,14,196,1,0,RRD,32
8.853665428,0,0,0,19,361,1,1,RRD,34
8.853665428,0,1,0,15,225,1,1,RRD,35
8.006367568,0,0,0,18,324,0,0,RRD,29
7.313220387,0,1,0,0,0,1,0,RRD,20
8.699514748,0,0,0,1,1,0,0,RRD,19
9.210340372,0,0,0,10,100,0,1,RRD,28
9.210340372,0,0,0,11,121,0,1,RRD,29
8.006367568,0,0,0,5,25,0,0,RRD,20
8.006367568,0,0,0,5,25,0,0,RRD,20
8.29404964,0,0,0,2,4,0,0,RRD,17
8.517193191,0,0,0,50,2500,0,0,RRD,65
8.517193191,0,0,0,50,2500,0,0,RRD,65
8.517193191,0,0,0,7,49,0,1,RRD,22
8.517193191,0,0,0,7,49,0,1,RRD,22
8.517193191,0,0,0,43,1849,0,1,RRD,61
8.517193191,0,0,0,43,1849,0,1,RRD,61
8.853665428,0,0,0,2,4,0,0,RRD,17
8.853665428,0,0,0,3,9,0,0,RRD,18
8.517193191,0,0,0,1,1,1,1,RRD,19
8.517193191,0,0,0,1,1,1,1,RRD,19
8.853665428,0,0,0,23,529,1,0,RRD,34
8.411832676,0,0,0,19,361,0,0,RRD,34
8.517193191,0,0,0,19,361,0,0,RRD,34
8.29404964,0,0,0,31,961,0,1,RRD,42
8.411832676,0,0,0,27,729,0,1,RRD,42
8.29404964,0,0,0,43,1849,0,1,RRD,58
7.60090246,0,0,0,27,729,0,1,RRD,45
7.60090246,0,1,0,27,729,0,1,RRD,45
8.411832676,0,0,0,31,961,1,1,RRD,42
8.411832676,0,0,0,31,961,1,1,RRD,42
8.517193191,0,0,0,3,9,0,1,RRD,21
8.517193191,0,0,0,3,9,0,1,RRD,21
7.60090246,0,0,0,0,0,1,0,RRD,17
7.824046011,0,0,0,0,0,1,0,RRD,18
8.411832676,0,0,0,22,484,0,0,RRD,40
8.411832676,0,0,0,23,529,0,0,RRD,41
8.517193191,0,0,0,26,676,1,1,RRD,37
8.517193191,0,0,0,15,225,0,1,RRD,33
8.29404964,0,0,0,35,1225,1,0,RRD,53
8.29404964,0,0,0,35,1225,1,0,RRD,53
8.006367568,0,0,0,5,25,0,1,RRD,23
8.517193191,1,0,0,0,0,1,0,RRD,22
8.517193191,0,0,0,5,25,1,1,RRD,23
8.517193191,0,0,0,16,256,0,0,RRD,34
8.517193191,0,0,0,16,256,0,0,RRD,34
8.29404964,0,0,0,12,144,0,0,RRD,23
8.29404964,0,0,0,12,144,0,0,RRD,23
8.006367568,0,0,0,44,1936,1,0,RRD,59
8.006367568,0,0,0,44,1936,1,0,RRD,59
8.517193191,0,0,0,6,36,0,0,RRD,24
8.517193191,0,0,0,6,36,0,0,RRD,24
8.006367568,0,0,0,38,1444,1,0,RRD,53
7.824046011,0,0,0,42,1764,1,1,RRD,57
7.824046011,0,0,0,43,1849,1,1,RRD,58
8.006367568,0,0,0,25,625,1,0,RRD,40
8.517193191,0,0,0,26,676,1,0,RRD,41
7.824046011,1,1,1,39,1521,0,1,RRD,61
8.29404964,0,0,0,32,1024,0,0,RRD,47
8.006367568,0,0,0,35,1225,1,1,RRD,50
8.006367568,0,0,0,35,1225,1,1,RRD,50
8.29404964,0,0,0,25,625,1,0,RRD,43
8.29404964,0,0,0,26,676,1,0,RRD,44
8.006367568,0,0,0,1,1,0,0,RRD,16
8.29404964,0,0,0,17,289,0,1,RRD,28
8.29404964,0,0,0,8,64,0,1,RRD,29
7.60090246,0,0,0,25,625,0,1,RRD,40
7.60090246,0,0,0,25,625,0,1,RRD,40
8.242756346,0,0,0,9,81,1,0,RRD,27
8.242756346,0,0,0,9,81,1,0,RRD,27
8.29404964,0,0,0,31,961,1,0,RRD,42
8.29404964,0,0,0,31,961,1,0,RRD,42
8.29404964,0,0,0,34,1156,0,0,RRD,49
8.29404964,0,0,0,31,961,0,0,RRD,49
7.783224016,0,1,0,41,1681,0,1,RRD,59
7.783224016,0,1,0,42,1764,0,1,RRD,60
8.006367568,0,0,0,44,1936,1,0,RRD,59
8.006367568,0,0,0,45,2025,1,0,RRD,60
8.006367568,0,0,0,22,484,1,0,RRD,40
8.006367568,0,0,0,22,484,1,0,RRD,40
8.699514748,0,0,0,39,1521,0,1,RRD,57
8.517193191,0,0,0,28,784,0,1,RRD,43
8.699514748,0,0,0,23,529,1,1,RRD,38
8.699514748,0,0,0,23,529,1,1,RRD,38
8.29404964,0,0,0,38,1444,1,0,RRD,53
8.29404964,0,0,0,38,1444,1,0,RRD,53
8.29404964,0,0,0,31,961,1,0,RRD,46
8.29404964,0,0,0,31,961,1,0,RRD,46
8.006367568,0,0,0,55,3025,1,0,RRD,61
8.006367568,0,0,0,56,3136,1,0,RRD,62
8.006367568,0,0,0,63,3969,1,0,RRD,72
8.29404964,0,0,0,20,400,1,1,RRD,31
8.29404964,0,0,0,17,289,1,1,RRD,32
8.29404964,0,0,0,4,16,0,0,RRD,19
8.517193191,0,0,0,4,16,0,0,RRD,19
8.160518247,0,0,0,2,4,0,0,RRD,17
8.411832676,0,0,0,3,9,0,0,RRD,18
8.853665428,0,1,0,9,81,0,0,RRD,30
8.9226583,0,0,0,12,144,0,0,RRD,30
8.517193191,0,0,0,18,324,0,0,RRD,33
8.517193191,0,0,0,18,324,0,0,RRD,33
7.003065459,0,0,0,41,1681,0,0,RRD,56
7.047517221,0,0,0,42,1764,0,1,RRD,57
8.517193191,0,0,0,15,225,0,1,RRD,33
8.342839804,0,0,0,15,225,0,1,RRD,33
8.29404964,0,0,0,16,256,1,0,RRD,34
8.9226583,0,0,0,10,100,0,1,RRD,28
8.9226583,0,0,0,10,100,0,1,RRD,28
7.937374696,0,0,0,29,841,1,0,RRD,44
8.517193191,0,0,0,21,441,1,1,RRD,39
8.517193191,0,0,0,33,1089,1,0,RRD,51
8.517193191,0,0,0,33,1089,1,0,RRD,51
8.411832676,0,0,0,30,900,1,0,RRD,41
8.160518247,0,0,0,26,676,1,0,RRD,41
8.29404964,0,0,0,29,841,1,0,RRD,47
8.29404964,0,0,0,32,1024,1,0,RRD,47
8.699514748,0,0,0,10,100,0,1,RRD,28
8.699514748,0,0,0,10,100,0,1,RRD,28
8.517193191,0,0,0,30,900,1,0,RRD,45
8.517193191,0,0,0,31,961,1,0,RRD,46
8.160518247,0,0,0,6,36,0,0,RRD,24
8.517193191,0,0,0,6,36,0,0,RRD,24
8.411832676,0,0,0,28,784,1,1,RRD,43
8.411832676,0,1,0,29,841,1,1,RRD,44
8.29404964,0,0,0,1,1,0,0,RRD,16
8.29404964,0,0,0,2,4,0,0,RRD,17
8.29404964,0,0,0,39,1521,1,0,RRD,54
8.29404964,0,0,0,39,1521,1,0,RRD,54
8.29404964,0,1,0,3,9,1,1,RRD,24
8.216088099,0,1,0,0,0,1,1,RRD,20
8.160518247,0,0,0,44,1936,0,0,RRD,50
7.718685495,0,0,0,34,1156,1,0,RRD,52
7.824046011,0,0,0,35,1225,1,0,RRD,53
8.160518247,0,0,0,9,81,0,0,RRD,27
8.29404964,0,0,0,44,1936,1,0,RRD,59
8.216088099,0,0,0,28,784,1,0,RRD,43
8.29404964,0,0,0,28,784,1,0,RRD,43
8.29404964,0,0,0,3,9,1,0,RRD,18
8.29404964,0,0,0,3,9,1,0,RRD,18
8.29404964,0,0,0,21,441,1,0,RRD,36
8.29404964,0,0,0,38,1444,1,1,RRD,53
8.517193191,0,0,0,14,196,0,0,RRD,29
8.160518247,0,1,0,37,1369,1,1,RRD,52
8.411832676,0,0,0,9,81,1,0,RRD,27
8.006367568,0,0,0,10,100,1,0,RRD,28
8.779557456,0,0,0,18,324,0,0,RRD,33
7.170119543,0,0,0,47,2209,0,1,RRD,62
7.170119543,0,0,0,47,2209,0,1,RRD,62
8.853665428,0,0,0,16,256,0,0,RRD,31
8.006367568,0,0,0,9,81,1,0,RRD,27
8.517193191,0,1,0,6,36,0,0,RRD,27
8.006367568,0,0,0,4,16,1,0,RRD,22
8.29404964,0,0,0,11,121,1,0,RRD,29
8.38935982,0,0,0,11,121,1,0,RRD,29
8.160518247,0,0,0,18,324,1,0,RRD,33
8.411832676,0,0,0,42,1764,0,1,RRD,57
8.411832676,0,0,0,48,2304,0,1,RRD,57
8.9226583,0,0,0,25,625,0,0,RRD,36
7.824046011,0,0,0,24,576,1,0,RRD,33
7.937374696,0,0,0,42,1764,1,0,RRD,53
8.188689124,0,0,0,21,441,1,0,RRD,36
8.699514748,0,0,0,20,400,1,0,RRD,31
8.242756346,0,0,0,17,289,1,0,RRD,32
8.29404964,0,0,0,16,256,1,1,RRD,31
6.907755279,0,0,0,20,400,1,1,RRD,38
8.517193191,0,0,0,34,1156,0,0,RRD,49
8.517193191,0,0,0,25,625,1,0,RRD,43
8.517193191,0,0,0,6,36,0,0,RRD,21
8.411832676,0,0,0,6,36,0,0,RRD,21
8.699514748,0,0,0,34,1156,0,0,RRD,49
8.853665428,0,0,0,28,784,0,0,RRD,43
7.60090246,0,0,0,22,484,1,0,RRD,37
8.517193191,0,0,0,12,144,0,1,RRD,30
8.517193191,0,0,0,29,841,0,0,RRD,40
8.29404964,0,0,0,30,900,0,0,RRD,41
8.160518247,0,0,0,37,1369,1,0,RRD,52
8.101677747,0,0,0,37,1369,1,0,RRD,52
8.29404964,0,0,0,7,49,0,0,RRD,25
8.006367568,0,0,0,46,2116,1,0,RRD,55
8.29404964,0,0,0,23,529,0,0,RRD,38
8.29404964,0,0,0,23,529,0,0,RRD,38
8.29404964,0,0,0,37,1369,0,0,RRD,52
8.29404964,0,0,0,37,1369,1,0,RRD,52
8.29404964,0,0,0,18,324,0,0,RRD,36
8.160518247,0,0,0,19,361,1,0,RRD,34
8.006367568,0,0,0,20,400,1,0,RRD,38
8.853665428,0,0,0,28,784,1,1,RRD,43
8.29404964,0,0,0,29,841,1,1,RRD,44
8.006367568,0,0,0,27,729,1,0,RRD,38
8.188689124,0,0,0,33,1089,0,0,RRD,48
8.411832676,0,0,0,32,1024,1,0,RRD,43
8.517193191,0,0,0,32,1024,1,0,RRD,43
8.006367568,0,0,0,36,1296,1,0,RRD,51
8.006367568,0,0,0,36,1296,1,0,RRD,51
8.29404964,0,0,0,13,169,1,0,RRD,31
7.901007052,0,0,0,44,1936,0,0,RRD,55
7.377758908,0,0,0,41,1681,1,0,RRD,52
7.377758908,0,0,0,42,1764,1,0,RRD,53
8.987196821,0,0,0,29,841,1,1,RRD,47
8.517193191,0,0,0,40,1600,0,0,RRD,55
7.313220387,0,0,0,45,2025,1,0,RRD,56
8.411832676,0,0,0,24,576,1,1,RRD,35
8.160518247,0,0,0,34,1156,0,0,RRD,49
6.907755279,0,0,0,45,2025,1,0,RRD,54
8.070906089,0,0,0,34,1156,0,1,RRD,52
8.006367568,0,0,0,11,121,1,0,RRD,26
8.160518247,0,0,0,21,441,1,1,RRD,32
8.216088099,0,0,0,21,441,1,1,RRD,32
9.047821442,0,0,0,8,64,0,1,RRD,23
8.216088099,0,0,0,51,2601,1,0,RRD,57
8.160518247,0,0,0,52,2704,1,0,RRD,58
8.496990484,0,0,0,45,2025,0,1,RRD,60
8.29404964,0,0,0,38,1444,0,0,RRD,53
8.006367568,0,0,0,0,0,1,0,RRD,18
8.853665428,0,0,0,24,576,0,0,RRD,35
8.070906089,0,0,0,14,196,1,0,RRD,32
8.29404964,0,0,0,40,1600,0,0,RRD,55
8.29404964,0,0,0,40,1600,0,0,RRD,55
8.006367568,0,0,0,35,1225,0,1,RRD,44
8.006367568,0,0,0,9,81,1,1,RRD,27
8.006367568,0,0,0,10,100,1,1,RRD,28
8.29404964,0,0,0,34,1156,0,1,RRD,43
8.411832676,0,1,0,19,361,1,1,RRD,39
8.29404964,0,0,0,11,121,1,1,RRD,29
8.29404964,0,1,0,9,81,1,1,RRD,29
8.517193191,0,0,0,43,1849,0,0,RRD,54
8.29404964,0,0,0,17,289,1,1,RRD,35
8.699514748,0,0,0,12,144,1,0,RRD,30
8.29404964,0,0,0,19,361,0,0,RRD,34
8.006367568,0,0,0,14,196,1,0,RRD,29
8.517193191,0,0,0,36,1296,0,0,RRD,51
8.517193191,0,0,0,36,1296,0,0,RRD,51
8.006367568,0,0,0,45,2025,0,1,RRD,60
8.006367568,0,0,0,45,2025,0,1,RRD,60
8.517193191,0,0,0,51,2601,0,0,RRD,62
8.006367568,0,0,0,52,2704,0,1,RRD,63
8.160518247,0,0,0,52,2704,0,1,RRD,63
8.987196821,0,0,0,13,169,1,1,RRD,31
8.29404964,0,0,0,34,1156,1,0,RRD,45
8.006367568,0,0,0,27,729,1,0,RRD,42
8.160518247,0,0,0,28,784,1,0,RRD,43
7.60090246,0,0,0,26,676,1,1,RRD,41
7.824046011,0,0,0,27,729,1,1,RRD,42
8.160518247,0,0,0,54,2916,0,0,RRD,69
8.29404964,0,0,0,54,2916,0,1,RRD,69
8.699514748,0,0,0,8,64,0,1,RRD,26
6.907755279,0,0,0,55,3025,0,0,RRD,66
7.495541944,0,0,0,56,3136,0,1,RRD,67
8.517193191,0,0,0,17,289,1,0,RRD,35
8.29404964,0,0,0,37,1369,0,0,RRD,52
8.29404964,0,0,0,38,1444,0,0,RRD,53
7.696212639,0,0,0,37,1369,0,1,RRD,52
7.696212639,0,0,0,37,1369,0,1,RRD,52
8.411832676,0,0,0,4,16,0,1,RRD,22
8.517193191,0,0,0,16,256,0,1,RRD,27
8.612503371,0,0,0,14,196,0,1,RRD,29
8.699514748,0,0,0,35,1225,1,1,RRD,50
8.411832676,0,0,0,29,841,1,1,RRD,40
8.411832676,0,0,0,23,529,1,1,RRD,34
8.411832676,0,0,0,23,529,1,1,RRD,34
8.517193191,0,0,0,39,1521,0,0,RRD,54
7.824046011,0,1,0,3,9,0,1,RRD,24
7.824046011,0,0,0,36,1296,0,1,RRD,54
7.824046011,0,0,0,36,1296,0,1,RRD,54
8.699514748,0,0,0,25,625,0,0,RRD,36
8.070906089,0,0,0,28,784,0,0,RRD,43
8.517193191,0,0,0,3,9,0,0,RRD,21
8.517193191,0,0,0,3,9,0,0,RRD,21
8.517193191,0,0,0,38,1444,1,0,RRD,53
8.699514748,0,0,0,26,676,0,0,RRD,37
8.699514748,0,1,0,38,1444,0,1,RRD,58
8.29404964,0,0,0,9,81,0,0,RRD,24
8.29404964,0,0,0,9,81,0,0,RRD,24
7.60090246,0,0,0,8,64,0,1,RRD,26
8.699514748,0,0,0,8,64,0,0,RRD,26
8.699514748,0,0,0,9,81,0,1,RRD,27
8.748304912,0,0,0,45,2025,0,0,RRD,56
8.29404964,0,0,0,42,1764,1,1,RRD,53
8.29404964,0,0,0,42,1764,1,1,RRD,53
8.612503371,0,0,0,22,484,0,0,RRD,33
8.476371197,0,0,0,33,1089,1,0,RRD,44
8.411832676,0,0,0,29,841,1,0,RRD,44
8.29404964,0,0,0,7,49,0,0,RRD,18
8.29404964,0,0,0,8,64,0,0,RRD,19
8.366370302,0,0,0,48,2304,1,1,RRD,59
8.29404964,0,0,0,49,2401,1,1,RRD,60
8.411832676,0,0,0,31,961,1,1,RRD,49
8.411832676,0,0,0,31,961,1,1,RRD,49
8.612503371,0,0,0,42,1764,0,1,RRD,53
8.612503371,0,0,0,43,1849,0,1,RRD,54
8.318742253,0,0,0,22,484,1,1,RRD,33
8.411832676,0,0,0,23,529,1,1,RRD,34
8.29404964,0,0,0,24,576,1,0,RRD,39
8.517193191,0,0,0,42,1764,0,1,RRD,53
8.29404964,0,0,0,36,1296,1,0,RRD,47
8.29404964,0,0,0,19,361,1,0,RRD,34
8.517193191,0,0,0,54,2916,0,0,RRD,63
8.517193191,0,0,0,19,361,0,0,RRD,30
8.517193191,0,0,0,11,121,1,0,RRD,29
8.517193191,0,0,0,24,576,1,0,RRD,35
8.29404964,0,0,0,25,625,1,0,RRD,36
8.006367568,0,0,0,2,4,0,0,RRD,17
8.160518247,0,0,0,3,9,0,0,RRD,18
8.433811582,0,0,0,13,169,0,0,RRD,24
8.188689124,0,0,0,5,25,0,0,RRD,20
8.342839804,0,0,0,5,25,0,0,RRD,20
6.396929655,0,0,0,49,2401,0,1,RRD,64
6.620073207,0,0,0,50,2500,0,1,RRD,65
8.699514748,0,0,0,43,1849,0,0,RRD,54
8.29404964,0,0,0,42,1764,1,0,RRD,53
8.188689124,0,0,0,25,625,1,0,RRD,40
8.433811582,0,0,0,26,676,1,0,RRD,41
8.476371197,0,0,0,3,9,0,1,RRD,18
8.433811582,0,0,0,20,400,1,0,RRD,35
8.366370302,0,0,0,32,1024,1,0,RRD,43
8.517193191,0,0,0,18,324,0,0,RRD,33
8.476371197,0,0,0,18,324,0,0,RRD,33
8.29404964,0,0,0,21,441,1,0,RRD,36
8.342839804,0,0,0,22,484,1,0,RRD,37
8.699514748,0,0,0,33,1089,0,0,RRD,44
8.517193191,0,0,0,33,1089,0,0,RRD,44
8.517193191,0,0,0,28,784,1,0,RRD,43
8.433811582,0,0,0,28,784,1,0,RRD,43
8.630521877,0,0,0,34,1156,1,1,RRD,49
9.104979856,0,0,0,26,676,0,1,RRD,41
8.987196821,0,0,0,27,729,0,1,RRD,42
8.517193191,0,0,0,11,121,1,0,RRD,29
8.517193191,0,0,0,11,121,1,0,RRD,29
8.006367568,0,0,0,34,1156,1,1,RRD,52
8.006367568,0,0,0,34,1156,1,1,RRD,52
8.160518247,0,0,0,44,1936,0,1,RRD,55
8.160518247,0,0,0,44,1936,0,1,RRD,55
8.160518247,1,1,1,2,4,0,1,RRD,24
8.006367568,0,0,0,50,2500,0,1,RRD,61
8.188689124,0,0,0,50,2500,0,1,RRD,61
8.160518247,0,0,0,2,4,0,0,RRD,20
8.987196821,0,0,0,16,256,0,1,RRD,34
9.011889433,0,0,0,16,256,0,1,RRD,34
8.517193191,0,0,0,43,1849,0,1,RRD,58
9.210340372,0,0,0,38,1444,1,1,RRD,56
8.517193191,0,0,0,9,81,1,1,RRD,27
6.476972363,0,0,0,43,1849,0,1,RRD,58
9.210340372,0,0,0,38,1444,1,1,RRD,56
8.517193191,0,0,0,8,64,1,1,RRD,26
8.517193191,0,0,0,42,1764,0,1,RRD,57
8.517193191,0,0,0,43,1849,0,1,RRD,58
6.551080335,0,0,0,47,2209,1,0,RRD,62
7.313220387,0,1,0,43,1849,1,1,RRD,63
8.517193191,0,0,0,2,4,1,0,RRD,20
8.517193191,0,0,0,3,9,1,1,RRD,21
8.517193191,0,0,0,33,1089,1,0,RRD,51
8.517193191,0,0,0,34,1156,1,0,RRD,52
8.29404964,0,0,0,41,1681,1,0,RRD,56
8.29404964,0,0,0,41,1681,1,0,RRD,56
8.29404964,0,0,0,41,1681,0,1,RRD,56
8.29404964,0,0,0,41,1681,0,1,RRD,56
8.160518247,0,0,0,26,676,1,0,RRD,41
8.160518247,0,0,0,27,729,1,0,RRD,42
7.60090246,0,0,0,44,1936,1,0,RRD,55
8.006367568,0,0,0,45,2025,1,0,RRD,56
8.131530711,0,0,0,44,1936,0,0,RRD,53
8.517193191,0,0,0,53,2809,0,0,RRD,62
8.517193191,0,0,0,32,1024,0,1,RRD,47
8.517193191,0,0,0,32,1024,0,1,RRD,47
8.29404964,0,0,0,47,2209,1,0,RRD,65
8.29404964,0,0,0,48,2304,1,0,RRD,66
8.517193191,0,0,0,12,144,0,1,RRD,27
8.517193191,0,0,0,12,144,0,1,RRD,27
8.29404964,0,0,0,53,2809,1,0,RRD,68
8.29404964,0,1,0,48,2304,1,0,RRD,68
7.824046011,0,0,0,0,0,0,0,RRD,18
8.160518247,0,0,0,0,0,0,0,RRD,18
8.29404964,0,0,0,46,2116,0,1,RRD,55
8.29404964,0,0,0,46,2116,0,1,RRD,55
8.699514748,1,1,1,19,361,0,1,RRD,41
8.699514748,0,0,0,22,484,1,1,RRD,37
7.824046011,0,0,0,44,1936,0,1,RRD,55
7.824046011,0,0,0,44,1936,0,1,RRD,55
8.612503371,0,0,0,32,1024,0,0,RRD,47
8.006367568,0,0,0,32,1024,1,0,RRD,47
8.29404964,0,0,0,32,1024,1,0,RRD,47
8.699514748,0,1,0,4,16,0,1,RRD,24
8.411832676,0,0,0,6,36,0,1,RRD,24
8.411832676,0,0,0,7,49,0,1,RRD,25
8.160518247,0,0,0,37,1369,1,0,RRD,43
8.160518247,0,0,0,29,841,1,0,RRD,44
8.006367568,0,0,0,18,324,0,0,RRD,24
8.006367568,0,0,0,6,36,0,0,RRD,24
8.29404964,0,0,0,16,256,0,0,RRD,22
8.433811582,0,0,0,7,49,0,0,RRD,22
8.006367568,0,0,0,40,1600,1,0,RRD,55
8.006367568,0,0,0,41,1681,1,0,RRD,56
8.517193191,0,0,0,25,625,0,0,RRD,43
8.517193191,0,0,0,25,625,0,0,RRD,43
8.699514748,0,1,0,16,256,0,1,RRD,36
5.991464547,0,0,0,38,1444,1,1,RRD,49
8.29404964,0,0,0,1,1,1,0,RRD,19
8.630521877,0,0,0,14,196,1,1,RRD,29
8.242756346,0,0,0,11,121,1,0,RRD,26
8.006367568,0,0,0,11,121,1,0,RRD,26
8.517193191,0,0,0,10,100,0,1,RRD,25
8.699514748,0,0,0,11,121,0,1,RRD,26
8.411832676,0,0,0,6,36,0,1,RRD,24
8.612503371,0,0,0,6,36,0,1,RRD,24
8.476371197,0,0,0,6,36,0,0,RRD,24
8.517193191,0,1,0,3,9,0,0,RRD,24
8.411832676,0,0,0,13,169,0,1,RRD,31
8.411832676,0,0,0,13,169,0,1,RRD,31
8.188689124,0,0,0,14,196,1,1,RRD,29
8.188689124,0,0,0,14,196,1,1,RRD,29
8.699514748,0,1,0,26,676,0,1,RRD,46
8.517193191,0,0,0,29,841,1,1,RRD,44
8.006367568,0,1,0,1,1,0,0,RRD,22
8.411832676,0,1,0,1,1,0,0,RRD,22
8.699514748,0,0,0,31,961,1,0,RRD,46
8.612503371,0,1,0,20,400,0,0,RRD,40
8.29404964,0,0,0,41,1681,1,0,RRD,52
8.29404964,0,0,0,12,144,0,0,RRD,27
8.699514748,0,0,0,18,324,1,0,RRD,36
8.699514748,0,0,0,18,324,1,0,RRD,36
7.863266724,0,0,0,9,81,0,0,RRD,27
8.006367568,0,0,0,0,0,0,0,RRD,18
8.006367568,0,0,0,47,2209,1,0,RRD,58
8.188689124,0,0,0,48,2304,1,0,RRD,59
6.109247583,0,1,0,37,1369,1,1,RRD,57
8.006367568,0,0,0,28,784,1,0,RRD,43
