ln_wage,educ,servseg,educ_servseg,exp,exp_sq,fem,cont,reg_i,age
8.517193191,0,0,0,34,1156,0,0,SE,45
8.699514748,1,1,1,16,256,0,1,SE,38
8.853665428,0,0,0,33,1089,0,0,SE,44
8.699514748,0,0,0,19,361,0,1,SE,37
8.699514748,0,0,0,27,729,0,0,SE,42
8.517193191,0,0,0,36,1296,0,1,SE,47
8.517193191,0,0,0,36,1296,0,1,SE,47
8.411832676,0,0,0,27,729,1,0,SE,36
8.612503371,0,0,0,34,1156,1,0,SE,49
8.29404964,0,0,0,25,625,1,0,SE,36
8.699514748,0,0,0,31,961,0,0,SE,42
8.29404964,0,0,0,30,900,0,0,SE,41
8.29404964,0,0,0,30,900,0,0,SE,41
8.29404964,0,0,0,40,1600,0,0,SE,51
8.006367568,0,0,0,27,729,0,0,SE,38
8.29404964,0,0,0,27,729,0,0,SE,38
8.006367568,0,0,0,28,784,1,0,SE,37
8.411832676,0,0,0,29,841,1,0,SE,38
7.824046011,0,0,0,43,1849,0,1,SE,54
7.60090246,0,0,0,43,1849,0,1,SE,54
8.517193191,0,0,0,31,961,0,0,SE,40
8.517193191,0,0,0,31,961,0,0,SE,40
8.160518247,0,0,0,39,1521,1,0,SE,50
8.160518247,0,0,0,39,1521,1,0,SE,50
8.29404964,0,0,0,37,1369,0,0,SE,52
8.29404964,0,0,0,37,1369,0,0,SE,52
7.774855767,0,0,0,39,1521,0,0,SE,45
8.699514748,0,0,0,32,1024,1,0,SE,38
8.006367568,0,0,0,32,1024,1,0,SE,38
8.699514748,0,0,0,36,1296,0,0,SE,45
8.517193191,0,0,0,36,1296,0,0,SE,45
8.699514748,0,0,0,34,1156,1,0,SE,43
8.699514748,0,0,0,34,1156,1,0,SE,43
8.699514748,0,0,0,32,1024,0,0,SE,41
8.411832676,0,0,0,32,1024,0,0,SE,41
8.699514748,0,0,0,28,784,1,0,SE,37
8.411832676,0,0,0,28,784,1,0,SE,37
8.699514748,0,0,0,29,841,0,0,SE,38
8.699514748,0,0,0,30,900,1,0,SE,39
8.455317788,0,0,0,21,441,1,0,SE,36
8.455317788,0,0,0,29,841,0,0,SE,44
8.612503371,0,0,0,29,841,1,0,SE,38
8.612503371,0,0,0,31,961,0,0,SE,46
8.455317788,0,0,0,39,1521,0,0,SE,50
8.455317788,0,0,0,39,1521,0,0,SE,50
8.455317788,0,0,0,31,961,1,0,SE,46
8.455317788,0,0,0,31,961,1,0,SE,46
8.476371197,0,0,0,31,961,1,0,SE,42
8.371010681,0,0,0,31,961,1,0,SE,42
8.548691858,0,0,0,42,1764,0,0,SE,51
8.411832676,0,0,0,30,900,1,0,SE,41
8.070906089,0,0,0,41,1681,0,0,SE,52
9.392661929,1,0,0,14,196,1,1,SE,36
8.517193191,0,0,0,40,1600,0,1,SE,51
8.556413905,0,0,0,33,1089,0,0,SE,42
8.006367568,0,0,0,46,2116,0,0,SE,55
7.972466016,0,0,0,45,2025,1,1,SE,54
8.29404964,0,0,0,36,1296,0,0,SE,51
8.29404964,0,0,0,33,1089,0,0,SE,51
8.779557456,0,0,0,40,1600,0,0,SE,51
8.699514748,0,0,0,35,1225,1,0,SE,50
8.411832676,0,0,0,40,1600,1,0,SE,51
8.517193191,0,0,0,29,841,0,1,SE,38
8.006367568,0,0,0,24,576,1,1,SE,39
8.006367568,0,0,0,46,2116,1,1,SE,55
7.740664402,0,0,0,36,1296,1,0,SE,47
7.740664402,0,0,0,35,1225,1,0,SE,46
7.901007052,0,0,0,38,1444,1,0,SE,49
8.160518247,0,0,0,37,1369,1,0,SE,48
8.411832676,0,0,0,37,1369,0,0,SE,48
8.29404964,0,0,0,35,1225,1,0,SE,46
8.006367568,0,0,0,29,841,1,0,SE,44
7.60090246,0,0,0,31,961,1,0,SE,40
8.242756346,0,0,0,43,1849,1,0,SE,54
8.788745882,0,0,0,28,784,0,1,SE,43
8.699514748,0,0,0,30,900,1,1,SE,45
8.556413905,0,0,0,26,676,0,1,SE,41
